"","id","ko"
"15962","ko04621","K12650"
"15963","ko04621","K05411"
"15964","ko04621","K09447"
"15965","ko04621","K05414"
"15966","ko04621","K05415"
"15967","ko04621","K12653"
"15968","ko04621","K08645"
"15969","ko04621","K11030"
"15970","ko04621","K20909"
"15971","ko04621","K12798"
"15972","ko04621","K12799"
"15973","ko04621","K01370"
"15974","ko04621","K02161"
"15975","ko04621","K04570"
"15976","ko04621","K01363"
"15977","ko04621","K12800"
"15978","ko04621","K03443"
"15979","ko04621","K05220"
"15980","ko04621","K04977"
"15981","ko04621","K04982"
"15982","ko04621","K04971"
"15983","ko04621","K04612"
"15984","ko04621","K04622"
"15985","ko04621","K05858"
"15986","ko04621","K04958"
"15987","ko04621","K04959"
"15988","ko04621","K04960"
"15989","ko04621","K05862"
"15990","ko04621","K15040"
"15991","ko04621","K15041"
"15992","ko04621","K20858"
"15993","ko04621","K14216"
"15994","ko04621","K01165"
"15995","ko04621","K17820"
"15996","ko04621","K21356"
"15997","ko04621","K06030"
"15998","ko04621","K02861"
"15999","ko04621","K08847"
"16000","ko04621","K17065"
"16001","ko04621","K03462"
"16002","ko04621","K21421"
"16003","ko04621","K08009"
"16004","ko04621","K20910"
"16005","ko04621","K03671"
"16006","ko04621","K20876"
"16007","ko04621","K11864"
"16008","ko04621","K04079"
"16009","ko04621","K12801"
"16010","ko04621","K12802"
"16011","ko04621","K20911"
"16012","ko04621","K12803"
"16013","ko04621","K12804"
"16014","ko04621","K04398"
"16015","ko04621","K02373"
"16016","ko04621","K04741"
"16017","ko04621","K12806"
"16018","ko04621","K20863"
"16019","ko04621","K20864"
"16020","ko04621","K08598"
"16021","ko04621","K20865"
"16022","ko04621","K02406"
"16023","ko04621","K12807"
"16024","ko04621","K12805"
"16025","ko04621","K06068"
"16026","ko04621","K20897"
"16027","ko04621","K20898"
"16028","ko04621","K12966"
"16029","ko04621","K20914"
"16030","ko04621","K20915"
"16031","ko04621","K20916"
"16032","ko04621","K04513"
"16033","ko04621","K20899"
"16034","ko04621","K04395"
"16035","ko04621","K04394"
"16036","ko04621","K20917"
"16037","ko04621","K05130"
"16038","ko04621","K05131"
"16039","ko04621","K11217"
"16040","ko04621","K11219"
"16041","ko04621","K11220"
"16042","ko04621","K11221"
"16043","ko04621","K04693"
"16044","ko04621","K10160"
"16045","ko04621","K05842"
"16046","ko04621","K04729"
"16047","ko04621","K04733"
"16048","ko04621","K12654"
"16049","ko04621","K08727"
"16050","ko04621","K08846"
"16051","ko04621","K07210"
"16052","ko04621","K04467"
"16053","ko04621","K07209"
"16054","ko04621","K02581"
"16055","ko04621","K04734"
"16056","ko04621","K02580"
"16057","ko04621","K04735"
"16058","ko04621","K04519"
"16059","ko04621","K05482"
"16060","ko04621","K05405"
"16061","ko04621","K03156"
"16062","ko04621","K10030"
"16063","ko04621","K05505"
"16064","ko04621","K14624"
"16065","ko04621","K12499"
"16066","ko04621","K13916"
"16067","ko04621","K10165"
"16068","ko04621","K04427"
"16069","ko04621","K04403"
"16070","ko04621","K04404"
"16071","ko04621","K12793"
"16072","ko04621","K04371"
"16073","ko04621","K04440"
"16074","ko04621","K04441"
"16075","ko04621","K04448"
"16076","ko04621","K17890"
"16077","ko04621","K08339"
"16078","ko04621","K08336"
"16079","ko04621","K08341"
"16080","ko04621","K12795"
"16081","ko04621","K20894"
"16082","ko04621","K10630"
"16083","ko04621","K11974"
"16084","ko04621","K04725"
"16085","ko04621","K12797"
"16086","ko04621","K12792"
"16087","ko04621","K12796"
"16088","ko04621","K16060"
"16089","ko04621","K03173"
"16090","ko04621","K09849"
"16091","ko04621","K03175"
"16092","ko04621","K12794"
"16093","ko04621","K11859"
"16094","ko04621","K12648"
"16095","ko04621","K03174"
"16096","ko04621","K05410"
"16097","ko04621","K07211"
"16098","ko04621","K12650"
"16099","ko04621","K05411"
"16100","ko04621","K09447"
"16101","ko04621","K05414"
"16102","ko04621","K05415"
"16103","ko04621","K12653"
"16104","ko04621","K08645"
"16105","ko04621","K11030"
"16106","ko04621","K20909"
"16107","ko04621","K12798"
"16108","ko04621","K12799"
"16109","ko04621","K01370"
"16110","ko04621","K02161"
"16111","ko04621","K04570"
"16112","ko04621","K01363"
"16113","ko04621","K12800"
"16114","ko04621","K03443"
"16115","ko04621","K05220"
"16116","ko04621","K04977"
"16117","ko04621","K04982"
"16118","ko04621","K04971"
"16119","ko04621","K04612"
"16120","ko04621","K04622"
"16121","ko04621","K05858"
"16122","ko04621","K04958"
"16123","ko04621","K04959"
"16124","ko04621","K04960"
"16125","ko04621","K05862"
"16126","ko04621","K15040"
"16127","ko04621","K15041"
"16128","ko04621","K20858"
"16129","ko04621","K14216"
"16130","ko04621","K01165"
"16131","ko04621","K17820"
"16132","ko04621","K21356"
"16133","ko04621","K06030"
"16134","ko04621","K02861"
"16135","ko04621","K08847"
"16136","ko04621","K17065"
"16137","ko04621","K03462"
"16138","ko04621","K21421"
"16139","ko04621","K08009"
"16140","ko04621","K20910"
"16141","ko04621","K03671"
"16142","ko04621","K20876"
"16143","ko04621","K11864"
"16144","ko04621","K04079"
"16145","ko04621","K12801"
"16146","ko04621","K12802"
"16147","ko04621","K20911"
"16148","ko04621","K12803"
"16149","ko04621","K12804"
"16150","ko04621","K04398"
"16151","ko04621","K02373"
"16152","ko04621","K04741"
"16153","ko04621","K12806"
"16154","ko04621","K20863"
"16155","ko04621","K20864"
"16156","ko04621","K08598"
"16157","ko04621","K20865"
"16158","ko04621","K02406"
"16159","ko04621","K12807"
"16160","ko04621","K12805"
"16161","ko04621","K06068"
"16162","ko04621","K20897"
"16163","ko04621","K20898"
"16164","ko04621","K12966"
"16165","ko04621","K20914"
"16166","ko04621","K20915"
"16167","ko04621","K20916"
"16168","ko04621","K04513"
"16169","ko04621","K20899"
"16170","ko04621","K04395"
"16171","ko04621","K04394"
"16172","ko04621","K20917"
"16173","ko04621","K05130"
"16174","ko04621","K05131"
"16175","ko04621","K11217"
"16176","ko04621","K11219"
"16177","ko04621","K11220"
"16178","ko04621","K11221"
"16179","ko04621","K04693"
"16180","ko04621","K10160"
"16181","ko04621","K05842"
"16182","ko04621","K04729"
"16183","ko04621","K04733"
"16184","ko04621","K12654"
"16185","ko04621","K08727"
"16186","ko04621","K08846"
"16187","ko04621","K07210"
"16188","ko04621","K04467"
"16189","ko04621","K07209"
"16190","ko04621","K02581"
"16191","ko04621","K04734"
"16192","ko04621","K02580"
"16193","ko04621","K04735"
"16194","ko04621","K04519"
"16195","ko04621","K05482"
"16196","ko04621","K05405"
"16197","ko04621","K03156"
"16198","ko04621","K10030"
"16199","ko04621","K05505"
"16200","ko04621","K14624"
"16201","ko04621","K12499"
"16202","ko04621","K13916"
"16203","ko04621","K10165"
"16204","ko04621","K04427"
"16205","ko04621","K04403"
"16206","ko04621","K04404"
"16207","ko04621","K12793"
"16208","ko04621","K04371"
"16209","ko04621","K04440"
"16210","ko04621","K04441"
"16211","ko04621","K04448"
"16212","ko04621","K17890"
"16213","ko04621","K08339"
"16214","ko04621","K08336"
"16215","ko04621","K08341"
"16216","ko04621","K12795"
"16217","ko04621","K20894"
"16218","ko04621","K10630"
"16219","ko04621","K11974"
"16220","ko04621","K04725"
"16221","ko04621","K12797"
"16222","ko04621","K12792"
"16223","ko04621","K12796"
"16224","ko04621","K16060"
"16225","ko04621","K03173"
"16226","ko04621","K09849"
"16227","ko04621","K03175"
"16228","ko04621","K12794"
"16229","ko04621","K11859"
"16230","ko04621","K12648"
"16231","ko04621","K03174"
"16232","ko04621","K05410"
"16233","ko04621","K07211"
"16234","ko04621","K12650"
"16235","ko04621","K05411"
"16236","ko04621","K09447"
"16237","ko04621","K05414"
"16238","ko04621","K05415"
"16239","ko04621","K12653"
"16240","ko04621","K08645"
"16241","ko04621","K11030"
"16242","ko04621","K20909"
"16243","ko04621","K12798"
"16244","ko04621","K12799"
"16245","ko04621","K01370"
"16246","ko04621","K02161"
"16247","ko04621","K04570"
"16248","ko04621","K01363"
"16249","ko04621","K12800"
"16250","ko04621","K03443"
"16251","ko04621","K05220"
"16252","ko04621","K04977"
"16253","ko04621","K04982"
"16254","ko04621","K04971"
"16255","ko04621","K04612"
"16256","ko04621","K04622"
"16257","ko04621","K05858"
"16258","ko04621","K04958"
"16259","ko04621","K04959"
"16260","ko04621","K04960"
"16261","ko04621","K05862"
"16262","ko04621","K15040"
"16263","ko04621","K15041"
"16264","ko04621","K20858"
"16265","ko04621","K14216"
"16266","ko04621","K01165"
"16267","ko04621","K17820"
"16268","ko04621","K21356"
"16269","ko04621","K06030"
"16270","ko04621","K02861"
"16271","ko04621","K08847"
"16272","ko04621","K17065"
"16273","ko04621","K03462"
"16274","ko04621","K21421"
"16275","ko04621","K08009"
"16276","ko04621","K20910"
"16277","ko04621","K03671"
"16278","ko04621","K20876"
"16279","ko04621","K11864"
"16280","ko04621","K04079"
"16281","ko04621","K12801"
"16282","ko04621","K12802"
"16283","ko04621","K20911"
"16284","ko04621","K12803"
"16285","ko04621","K12804"
"16286","ko04621","K04398"
"16287","ko04621","K02373"
"16288","ko04621","K04741"
"16289","ko04621","K12806"
"16290","ko04621","K20863"
"16291","ko04621","K20864"
"16292","ko04621","K08598"
"16293","ko04621","K20865"
"16294","ko04621","K02406"
"16295","ko04621","K12807"
"16296","ko04621","K12805"
"16297","ko04621","K06068"
"16298","ko04621","K20897"
"16299","ko04621","K20898"
"16300","ko04621","K12966"
"16301","ko04621","K20914"
"16302","ko04621","K20915"
"16303","ko04621","K20916"
"16304","ko04621","K04513"
"16305","ko04621","K20899"
"16306","ko04621","K04395"
"16307","ko04621","K04394"
"16308","ko04621","K20917"
"16309","ko04621","K05130"
"16310","ko04621","K05131"
"16311","ko04621","K11217"
"16312","ko04621","K11219"
"16313","ko04621","K11220"
"16314","ko04621","K11221"
"16315","ko04621","K04693"
"16316","ko04621","K10160"
"16317","ko04621","K05842"
"16318","ko04621","K04729"
"16319","ko04621","K04733"
"16320","ko04621","K12654"
"16321","ko04621","K08727"
"16322","ko04621","K08846"
"16323","ko04621","K07210"
"16324","ko04621","K04467"
"16325","ko04621","K07209"
"16326","ko04621","K02581"
"16327","ko04621","K04734"
"16328","ko04621","K02580"
"16329","ko04621","K04735"
"16330","ko04621","K04519"
"16331","ko04621","K05482"
"16332","ko04621","K05405"
"16333","ko04621","K03156"
"16334","ko04621","K10030"
"16335","ko04621","K05505"
"16336","ko04621","K14624"
"16337","ko04621","K12499"
"16338","ko04621","K13916"
"16339","ko04621","K10165"
"16340","ko04621","K04427"
"16341","ko04621","K04403"
"16342","ko04621","K04404"
"16343","ko04621","K12793"
"16344","ko04621","K04371"
"16345","ko04621","K04440"
"16346","ko04621","K04441"
"16347","ko04621","K04448"
"16348","ko04621","K17890"
"16349","ko04621","K08339"
"16350","ko04621","K08336"
"16351","ko04621","K08341"
"16352","ko04621","K12795"
"16353","ko04621","K20894"
"16354","ko04621","K10630"
"16355","ko04621","K11974"
"16356","ko04621","K04725"
"16357","ko04621","K12797"
"16358","ko04621","K12792"
"16359","ko04621","K12796"
"16360","ko04621","K16060"
"16361","ko04621","K03173"
"16362","ko04621","K09849"
"16363","ko04621","K03175"
"16364","ko04621","K12794"
"16365","ko04621","K11859"
"16366","ko04621","K12648"
"16367","ko04621","K03174"
"16368","ko04621","K05410"
"16369","ko04621","K07211"
"16370","ko04621","K12650"
"16371","ko04621","K05411"
"16372","ko04621","K09447"
"16373","ko04621","K05414"
"16374","ko04621","K05415"
"16375","ko04621","K12653"
"16376","ko04621","K08645"
"16377","ko04621","K11030"
"16378","ko04621","K20909"
"16379","ko04621","K12798"
"16380","ko04621","K12799"
"16381","ko04621","K01370"
"16382","ko04621","K02161"
"16383","ko04621","K04570"
"16384","ko04621","K01363"
"16385","ko04621","K12800"
"16386","ko04621","K03443"
"16387","ko04621","K05220"
"16388","ko04621","K04977"
"16389","ko04621","K04982"
"16390","ko04621","K04971"
"16391","ko04621","K04612"
"16392","ko04621","K04622"
"16393","ko04621","K05858"
"16394","ko04621","K04958"
"16395","ko04621","K04959"
"16396","ko04621","K04960"
"16397","ko04621","K05862"
"16398","ko04621","K15040"
"16399","ko04621","K15041"
"16400","ko04621","K20858"
"16401","ko04621","K14216"
"16402","ko04621","K01165"
"16403","ko04621","K17820"
"16404","ko04621","K21356"
"16405","ko04621","K06030"
"16406","ko04621","K02861"
"16407","ko04621","K08847"
"16408","ko04621","K17065"
"16409","ko04621","K03462"
"16410","ko04621","K21421"
"16411","ko04621","K08009"
"16412","ko04621","K20910"
"16413","ko04621","K03671"
"16414","ko04621","K20876"
"16415","ko04621","K11864"
"16416","ko04621","K04079"
"16417","ko04621","K12801"
"16418","ko04621","K12802"
"16419","ko04621","K20911"
"16420","ko04621","K12803"
"16421","ko04621","K12804"
"16422","ko04621","K04398"
"16423","ko04621","K02373"
"16424","ko04621","K04741"
"16425","ko04621","K12806"
"16426","ko04621","K20863"
"16427","ko04621","K20864"
"16428","ko04621","K08598"
"16429","ko04621","K20865"
"16430","ko04621","K02406"
"16431","ko04621","K12807"
"16432","ko04621","K12805"
"16433","ko04621","K06068"
"16434","ko04621","K20897"
"16435","ko04621","K20898"
"16436","ko04621","K12966"
"16437","ko04621","K20914"
"16438","ko04621","K20915"
"16439","ko04621","K20916"
"16440","ko04621","K04513"
"16441","ko04621","K20899"
"16442","ko04621","K04395"
"16443","ko04621","K04394"
"16444","ko04621","K20917"
"16445","ko04621","K05130"
"16446","ko04621","K05131"
"16447","ko04621","K11217"
"16448","ko04621","K11219"
"16449","ko04621","K11220"
"16450","ko04621","K11221"
"16451","ko04621","K04693"
"16452","ko04621","K10160"
"16453","ko04621","K05842"
"16454","ko04621","K04729"
"16455","ko04621","K04733"
"16456","ko04621","K12654"
"16457","ko04621","K08727"
"16458","ko04621","K08846"
"16459","ko04621","K07210"
"16460","ko04621","K04467"
"16461","ko04621","K07209"
"16462","ko04621","K02581"
"16463","ko04621","K04734"
"16464","ko04621","K02580"
"16465","ko04621","K04735"
"16466","ko04621","K04519"
"16467","ko04621","K05482"
"16468","ko04621","K05405"
"16469","ko04621","K03156"
"16470","ko04621","K10030"
"16471","ko04621","K05505"
"16472","ko04621","K14624"
"16473","ko04621","K12499"
"16474","ko04621","K13916"
"16475","ko04621","K10165"
"16476","ko04621","K04427"
"16477","ko04621","K04403"
"16478","ko04621","K04404"
"16479","ko04621","K12793"
"16480","ko04621","K04371"
"16481","ko04621","K04440"
"16482","ko04621","K04441"
"16483","ko04621","K04448"
"16484","ko04621","K17890"
"16485","ko04621","K08339"
"16486","ko04621","K08336"
"16487","ko04621","K08341"
"16488","ko04621","K12795"
"16489","ko04621","K20894"
"16490","ko04621","K10630"
"16491","ko04621","K11974"
"16492","ko04621","K04725"
"16493","ko04621","K12797"
"16494","ko04621","K12792"
"16495","ko04621","K12796"
"16496","ko04621","K16060"
"16497","ko04621","K03173"
"16498","ko04621","K09849"
"16499","ko04621","K03175"
"16500","ko04621","K12794"
"16501","ko04621","K11859"
"16502","ko04621","K12648"
"16503","ko04621","K03174"
"16504","ko04621","K05410"
"16505","ko04621","K07211"
"16506","ko04621","K12650"
"16507","ko04621","K05411"
"16508","ko04621","K09447"
"16509","ko04621","K05414"
"16510","ko04621","K05415"
"16511","ko04621","K12653"
"16512","ko04621","K08645"
"16513","ko04621","K11030"
"16514","ko04621","K20909"
"16515","ko04621","K12798"
"16516","ko04621","K12799"
"16517","ko04621","K01370"
"16518","ko04621","K02161"
"16519","ko04621","K04570"
"16520","ko04621","K01363"
"16521","ko04621","K12800"
"16522","ko04621","K03443"
"16523","ko04621","K05220"
"16524","ko04621","K04977"
"16525","ko04621","K04982"
"16526","ko04621","K04971"
"16527","ko04621","K04612"
"16528","ko04621","K04622"
"16529","ko04621","K05858"
"16530","ko04621","K04958"
"16531","ko04621","K04959"
"16532","ko04621","K04960"
"16533","ko04621","K05862"
"16534","ko04621","K15040"
"16535","ko04621","K15041"
"16536","ko04621","K20858"
"16537","ko04621","K14216"
"16538","ko04621","K01165"
"16539","ko04621","K17820"
"16540","ko04621","K21356"
"16541","ko04621","K06030"
"16542","ko04621","K02861"
"16543","ko04621","K08847"
"16544","ko04621","K17065"
"16545","ko04621","K03462"
"16546","ko04621","K21421"
"16547","ko04621","K08009"
"16548","ko04621","K20910"
"16549","ko04621","K03671"
"16550","ko04621","K20876"
"16551","ko04621","K11864"
"16552","ko04621","K04079"
"16553","ko04621","K12801"
"16554","ko04621","K12802"
"16555","ko04621","K20911"
"16556","ko04621","K12803"
"16557","ko04621","K12804"
"16558","ko04621","K04398"
"16559","ko04621","K02373"
"16560","ko04621","K04741"
"16561","ko04621","K12806"
"16562","ko04621","K20863"
"16563","ko04621","K20864"
"16564","ko04621","K08598"
"16565","ko04621","K20865"
"16566","ko04621","K02406"
"16567","ko04621","K12807"
"16568","ko04621","K12805"
"16569","ko04621","K06068"
"16570","ko04621","K20897"
"16571","ko04621","K20898"
"16572","ko04621","K12966"
"16573","ko04621","K20914"
"16574","ko04621","K20915"
"16575","ko04621","K20916"
"16576","ko04621","K04513"
"16577","ko04621","K20899"
"16578","ko04621","K04395"
"16579","ko04621","K04394"
"16580","ko04621","K20917"
"16581","ko04621","K05130"
"16582","ko04621","K05131"
"16583","ko04621","K11217"
"16584","ko04621","K11219"
"16585","ko04621","K11220"
"16586","ko04621","K11221"
"16587","ko04621","K04693"
"16588","ko04621","K10160"
"16589","ko04621","K05842"
"16590","ko04621","K04729"
"16591","ko04621","K04733"
"16592","ko04621","K12654"
"16593","ko04621","K08727"
"16594","ko04621","K08846"
"16595","ko04621","K07210"
"16596","ko04621","K04467"
"16597","ko04621","K07209"
"16598","ko04621","K02581"
"16599","ko04621","K04734"
"16600","ko04621","K02580"
"16601","ko04621","K04735"
"16602","ko04621","K04519"
"16603","ko04621","K05482"
"16604","ko04621","K05405"
"16605","ko04621","K03156"
"16606","ko04621","K10030"
"16607","ko04621","K05505"
"16608","ko04621","K14624"
"16609","ko04621","K12499"
"16610","ko04621","K13916"
"16611","ko04621","K10165"
"16612","ko04621","K04427"
"16613","ko04621","K04403"
"16614","ko04621","K04404"
"16615","ko04621","K12793"
"16616","ko04621","K04371"
"16617","ko04621","K04440"
"16618","ko04621","K04441"
"16619","ko04621","K04448"
"16620","ko04621","K17890"
"16621","ko04621","K08339"
"16622","ko04621","K08336"
"16623","ko04621","K08341"
"16624","ko04621","K12795"
"16625","ko04621","K20894"
"16626","ko04621","K10630"
"16627","ko04621","K11974"
"16628","ko04621","K04725"
"16629","ko04621","K12797"
"16630","ko04621","K12792"
"16631","ko04621","K12796"
"16632","ko04621","K16060"
"16633","ko04621","K03173"
"16634","ko04621","K09849"
"16635","ko04621","K03175"
"16636","ko04621","K12794"
"16637","ko04621","K11859"
"16638","ko04621","K12648"
"16639","ko04621","K03174"
"16640","ko04621","K05410"
"16641","ko04621","K07211"
"16642","ko04621","K12650"
"16643","ko04621","K05411"
"16644","ko04621","K09447"
"16645","ko04621","K05414"
"16646","ko04621","K05415"
"16647","ko04621","K12653"
"16648","ko04621","K08645"
"16649","ko04621","K11030"
"16650","ko04621","K20909"
"16651","ko04621","K12798"
"16652","ko04621","K12799"
"16653","ko04621","K01370"
"16654","ko04621","K02161"
"16655","ko04621","K04570"
"16656","ko04621","K01363"
"16657","ko04621","K12800"
"16658","ko04621","K03443"
"16659","ko04621","K05220"
"16660","ko04621","K04977"
"16661","ko04621","K04982"
"16662","ko04621","K04971"
"16663","ko04621","K04612"
"16664","ko04621","K04622"
"16665","ko04621","K05858"
"16666","ko04621","K04958"
"16667","ko04621","K04959"
"16668","ko04621","K04960"
"16669","ko04621","K05862"
"16670","ko04621","K15040"
"16671","ko04621","K15041"
"16672","ko04621","K20858"
"16673","ko04621","K14216"
"16674","ko04621","K01165"
"16675","ko04621","K17820"
"16676","ko04621","K21356"
"16677","ko04621","K06030"
"16678","ko04621","K02861"
"16679","ko04621","K08847"
"16680","ko04621","K17065"
"16681","ko04621","K03462"
"16682","ko04621","K21421"
"16683","ko04621","K08009"
"16684","ko04621","K20910"
"16685","ko04621","K03671"
"16686","ko04621","K20876"
"16687","ko04621","K11864"
"16688","ko04621","K04079"
"16689","ko04621","K12801"
"16690","ko04621","K12802"
"16691","ko04621","K20911"
"16692","ko04621","K12803"
"16693","ko04621","K12804"
"16694","ko04621","K04398"
"16695","ko04621","K02373"
"16696","ko04621","K04741"
"16697","ko04621","K12806"
"16698","ko04621","K20863"
"16699","ko04621","K20864"
"16700","ko04621","K08598"
"16701","ko04621","K20865"
"16702","ko04621","K02406"
"16703","ko04621","K12807"
"16704","ko04621","K12805"
"16705","ko04621","K06068"
"16706","ko04621","K20897"
"16707","ko04621","K20898"
"16708","ko04621","K12966"
"16709","ko04621","K20914"
"16710","ko04621","K20915"
"16711","ko04621","K20916"
"16712","ko04621","K04513"
"16713","ko04621","K20899"
"16714","ko04621","K04395"
"16715","ko04621","K04394"
"16716","ko04621","K20917"
"16717","ko04621","K05130"
"16718","ko04621","K05131"
"16719","ko04621","K11217"
"16720","ko04621","K11219"
"16721","ko04621","K11220"
"16722","ko04621","K11221"
"16723","ko04621","K04693"
"16724","ko04621","K10160"
"16725","ko04621","K05842"
"16726","ko04621","K04729"
"16727","ko04621","K04733"
"16728","ko04621","K12654"
"16729","ko04621","K08727"
"16730","ko04621","K08846"
"16731","ko04621","K07210"
"16732","ko04621","K04467"
"16733","ko04621","K07209"
"16734","ko04621","K02581"
"16735","ko04621","K04734"
"16736","ko04621","K02580"
"16737","ko04621","K04735"
"16738","ko04621","K04519"
"16739","ko04621","K05482"
"16740","ko04621","K05405"
"16741","ko04621","K03156"
"16742","ko04621","K10030"
"16743","ko04621","K05505"
"16744","ko04621","K14624"
"16745","ko04621","K12499"
"16746","ko04621","K13916"
"16747","ko04621","K10165"
"16748","ko04621","K04427"
"16749","ko04621","K04403"
"16750","ko04621","K04404"
"16751","ko04621","K12793"
"16752","ko04621","K04371"
"16753","ko04621","K04440"
"16754","ko04621","K04441"
"16755","ko04621","K04448"
"16756","ko04621","K17890"
"16757","ko04621","K08339"
"16758","ko04621","K08336"
"16759","ko04621","K08341"
"16760","ko04621","K12795"
"16761","ko04621","K20894"
"16762","ko04621","K10630"
"16763","ko04621","K11974"
"16764","ko04621","K04725"
"16765","ko04621","K12797"
"16766","ko04621","K12792"
"16767","ko04621","K12796"
"16768","ko04621","K16060"
"16769","ko04621","K03173"
"16770","ko04621","K09849"
"16771","ko04621","K03175"
"16772","ko04621","K12794"
"16773","ko04621","K11859"
"16774","ko04621","K12648"
"16775","ko04621","K03174"
"16776","ko04621","K05410"
"16777","ko04621","K07211"
"16778","ko04621","K12650"
"16779","ko04621","K05411"
"16780","ko04621","K09447"
"16781","ko04621","K05414"
"16782","ko04621","K05415"
"16783","ko04621","K12653"
"16784","ko04621","K08645"
"16785","ko04621","K11030"
"16786","ko04621","K20909"
"16787","ko04621","K12798"
"16788","ko04621","K12799"
"16789","ko04621","K01370"
"16790","ko04621","K02161"
"16791","ko04621","K04570"
"16792","ko04621","K01363"
"16793","ko04621","K12800"
"16794","ko04621","K03443"
"16795","ko04621","K05220"
"16796","ko04621","K04977"
"16797","ko04621","K04982"
"16798","ko04621","K04971"
"16799","ko04621","K04612"
"16800","ko04621","K04622"
"16801","ko04621","K05858"
"16802","ko04621","K04958"
"16803","ko04621","K04959"
"16804","ko04621","K04960"
"16805","ko04621","K05862"
"16806","ko04621","K15040"
"16807","ko04621","K15041"
"16808","ko04621","K20858"
"16809","ko04621","K14216"
"16810","ko04621","K01165"
"16811","ko04621","K17820"
"16812","ko04621","K21356"
"16813","ko04621","K06030"
"16814","ko04621","K02861"
"16815","ko04621","K08847"
"16816","ko04621","K17065"
"16817","ko04621","K03462"
"16818","ko04621","K21421"
"16819","ko04621","K08009"
"16820","ko04621","K20910"
"16821","ko04621","K03671"
"16822","ko04621","K20876"
"16823","ko04621","K11864"
"16824","ko04621","K04079"
"16825","ko04621","K12801"
"16826","ko04621","K12802"
"16827","ko04621","K20911"
"16828","ko04621","K12803"
"16829","ko04621","K12804"
"16830","ko04621","K04398"
"16831","ko04621","K02373"
"16832","ko04621","K04741"
"16833","ko04621","K12806"
"16834","ko04621","K20863"
"16835","ko04621","K20864"
"16836","ko04621","K08598"
"16837","ko04621","K20865"
"16838","ko04621","K02406"
"16839","ko04621","K12807"
"16840","ko04621","K12805"
"16841","ko04621","K06068"
"16842","ko04621","K20897"
"16843","ko04621","K20898"
"16844","ko04621","K12966"
"16845","ko04621","K20914"
"16846","ko04621","K20915"
"16847","ko04621","K20916"
"16848","ko04621","K04513"
"16849","ko04621","K20899"
"16850","ko04621","K04395"
"16851","ko04621","K04394"
"16852","ko04621","K20917"
"16853","ko04621","K05130"
"16854","ko04621","K05131"
"16855","ko04621","K11217"
"16856","ko04621","K11219"
"16857","ko04621","K11220"
"16858","ko04621","K11221"
"16859","ko04621","K04693"
"16860","ko04621","K10160"
"16861","ko04621","K05842"
"16862","ko04621","K04729"
"16863","ko04621","K04733"
"16864","ko04621","K12654"
"16865","ko04621","K08727"
"16866","ko04621","K08846"
"16867","ko04621","K07210"
"16868","ko04621","K04467"
"16869","ko04621","K07209"
"16870","ko04621","K02581"
"16871","ko04621","K04734"
"16872","ko04621","K02580"
"16873","ko04621","K04735"
"16874","ko04621","K04519"
"16875","ko04621","K05482"
"16876","ko04621","K05405"
"16877","ko04621","K03156"
"16878","ko04621","K10030"
"16879","ko04621","K05505"
"16880","ko04621","K14624"
"16881","ko04621","K12499"
"16882","ko04621","K13916"
"16883","ko04621","K10165"
"16884","ko04621","K04427"
"16885","ko04621","K04403"
"16886","ko04621","K04404"
"16887","ko04621","K12793"
"16888","ko04621","K04371"
"16889","ko04621","K04440"
"16890","ko04621","K04441"
"16891","ko04621","K04448"
"16892","ko04621","K17890"
"16893","ko04621","K08339"
"16894","ko04621","K08336"
"16895","ko04621","K08341"
"16896","ko04621","K12795"
"16897","ko04621","K20894"
"16898","ko04621","K10630"
"16899","ko04621","K11974"
"16900","ko04621","K04725"
"16901","ko04621","K12797"
"16902","ko04621","K12792"
"16903","ko04621","K12796"
"16904","ko04621","K16060"
"16905","ko04621","K03173"
"16906","ko04621","K09849"
"16907","ko04621","K03175"
"16908","ko04621","K12794"
"16909","ko04621","K11859"
"16910","ko04621","K12648"
"16911","ko04621","K03174"
"16912","ko04621","K05410"
"16913","ko04621","K07211"
"16914","ko04621","K12650"
"16915","ko04621","K05411"
"16916","ko04621","K09447"
"16917","ko04621","K05414"
"16918","ko04621","K05415"
"16919","ko04621","K12653"
"16920","ko04621","K08645"
"16921","ko04621","K11030"
"16922","ko04621","K20909"
"16923","ko04621","K12798"
"16924","ko04621","K12799"
"16925","ko04621","K01370"
"16926","ko04621","K02161"
"16927","ko04621","K04570"
"16928","ko04621","K01363"
"16929","ko04621","K12800"
"16930","ko04621","K03443"
"16931","ko04621","K05220"
"16932","ko04621","K04977"
"16933","ko04621","K04982"
"16934","ko04621","K04971"
"16935","ko04621","K04612"
"16936","ko04621","K04622"
"16937","ko04621","K05858"
"16938","ko04621","K04958"
"16939","ko04621","K04959"
"16940","ko04621","K04960"
"16941","ko04621","K05862"
"16942","ko04621","K15040"
"16943","ko04621","K15041"
"16944","ko04621","K20858"
"16945","ko04621","K14216"
"16946","ko04621","K01165"
"16947","ko04621","K17820"
"16948","ko04621","K21356"
"16949","ko04621","K06030"
"16950","ko04621","K02861"
"16951","ko04621","K08847"
"16952","ko04621","K17065"
"16953","ko04621","K03462"
"16954","ko04621","K21421"
"16955","ko04621","K08009"
"16956","ko04621","K20910"
"16957","ko04621","K03671"
"16958","ko04621","K20876"
"16959","ko04621","K11864"
"16960","ko04621","K04079"
