"","log2FoldChange","padj","Factor"
"KXJ25032.1",3.03490014939446,6.16268539614483e-25,"Intercept"
"KXJ25033.1",1.6404266537719,0.00200635623887303,"Intercept"
"KXJ25034.1",7.77552749290728,0,"Intercept"
"KXJ25035.1",7.91334339458934,1.51501641476141e-273,"Intercept"
"KXJ25036.1",6.29041950836685,1.16780677167479e-132,"Intercept"
"KXJ25037.1",5.13470834869003,1.28381211756508e-213,"Intercept"
"KXJ25038.1",5.30058706084814,1.6964439023899e-189,"Intercept"
"KXJ25039.1",3.38770328386642,0.000858195844999754,"Intercept"
"KXJ25040.1",5.53062379823157,1.44808787433956e-128,"Intercept"
"KXJ25041.1",5.61123125526767,1.63067791839024e-183,"Intercept"
"KXJ25042.1",7.53678726722743,0,"Intercept"
"KXJ25044.1",9.16969688643032,0,"Intercept"
"KXJ25045.1",4.22652741169861,1.56156726446967e-28,"Intercept"
"KXJ25046.1",7.28557804378008,3.72716531412324e-169,"Intercept"
"KXJ25047.1",6.98647479778666,0,"Intercept"
"KXJ25048.1",6.85405621682568,2.78315851949166e-81,"Intercept"
"KXJ25049.1",4.79998210022815,2.58133598884548e-81,"Intercept"
"KXJ25050.1",2.3815649980943,3.91882727266139e-05,"Intercept"
"KXJ25051.1",4.67128654359459,2.54709412627843e-108,"Intercept"
"KXJ25052.1",8.47928575278328,0,"Intercept"
"KXJ25053.1",9.02005443212553,0,"Intercept"
"KXJ25055.1",3.45471915859837,1.31237866346527e-44,"Intercept"
"KXJ25056.1",6.80814779903485,0,"Intercept"
"KXJ25058.1",10.8990466577705,0,"Intercept"
"KXJ25059.1",7.23083390590301,0,"Intercept"
"KXJ25060.1",5.53272193243892,1.04231808717788e-83,"Intercept"
"KXJ25061.1",8.11556398767067,0,"Intercept"
"KXJ25063.1",4.68270328939524,7.49189156267768e-23,"Intercept"
"KXJ25064.1",7.65160593972483,0,"Intercept"
"KXJ25065.1",7.90682686289835,0,"Intercept"
"KXJ25066.1",5.00404069162233,3.28565239758104e-53,"Intercept"
"KXJ25067.1",6.51340174987208,0,"Intercept"
"KXJ25068.1",7.25169060043588,0,"Intercept"
"KXJ25069.1",3.36931696043635,2.39466586492949e-08,"Intercept"
"KXJ25070.1",5.54844482525743,3.24850549984898e-69,"Intercept"
"KXJ25071.1",2.91533726002311,1.27871034427712e-05,"Intercept"
"KXJ25072.1",11.6042164119517,0,"Intercept"
"KXJ25073.1",2.92719105239395,3.87742779345657e-24,"Intercept"
"KXJ25074.1",2.61630505895611,9.78668855283428e-14,"Intercept"
"KXJ25075.1",4.54435288854921,4.29014601641779e-17,"Intercept"
"KXJ25077.1",6.69461577264662,0,"Intercept"
"KXJ25078.1",4.71710638421603,2.0088187477475e-44,"Intercept"
"KXJ25079.1",4.8399794589017,1.82606943938183e-53,"Intercept"
"KXJ25080.1",7.60451794046883,0,"Intercept"
"KXJ25081.1",5.10560919541312,7.33595441744737e-50,"Intercept"
"KXJ25082.1",8.38835805375293,5.41228800211175e-264,"Intercept"
"KXJ25083.1",7.3655270880775,2.2521560305654e-175,"Intercept"
"KXJ25084.1",9.40389234006034,0,"Intercept"
"KXJ25085.1",3.83041490722381,2.06598126906704e-22,"Intercept"
"KXJ25086.1",2.32931743689627,8.57170091530479e-12,"Intercept"
"KXJ25087.1",2.63525837984188,7.56628908547827e-16,"Intercept"
"KXJ25088.1",1.95293522513448,6.87197285295071e-06,"Intercept"
"KXJ25090.1",9.96328402424543,0,"Intercept"
"KXJ25091.1",2.28044998370544,0.000486775097760483,"Intercept"
"KXJ25092.1",4.49957832661648,9.88836337371715e-62,"Intercept"
"KXJ25093.1",5.28885111705882,9.32598852030329e-69,"Intercept"
"KXJ25094.1",7.86817511857926,0,"Intercept"
"KXJ25096.1",5.91060887668091,4.72023989086092e-56,"Intercept"
"KXJ25097.1",3.50160751941036,1.5866892279745e-30,"Intercept"
"KXJ25098.1",9.76501569169715,0,"Intercept"
"KXJ25099.1",3.52076379739598,1.12133208177418e-26,"Intercept"
"KXJ25100.1",6.46793086655111,1.26703503681223e-160,"Intercept"
"KXJ25101.1",5.722678047149,1.42781855327826e-272,"Intercept"
"KXJ25102.1",4.27608386704237,6.15984435216031e-15,"Intercept"
"KXJ25103.1",6.4004380960908,0,"Intercept"
"KXJ25104.1",5.03142895224867,8.52650402378753e-146,"Intercept"
"KXJ25105.1",7.01947289847278,1.17283685214912e-146,"Intercept"
"KXJ25106.1",7.54030898512049,0,"Intercept"
"KXJ25107.1",2.5352764599737,2.15213255944957e-07,"Intercept"
"KXJ25108.1",6.36376715371701,1.27117262311997e-126,"Intercept"
"KXJ25109.1",5.96994878907973,2.35287600669623e-127,"Intercept"
"KXJ25110.1",8.80453270666702,0,"Intercept"
"KXJ25111.1",6.91447189089725,0,"Intercept"
"KXJ25112.1",7.90990859392152,3.90157981031506e-137,"Intercept"
"KXJ25114.1",3.51294897599172,1.79437520311617e-12,"Intercept"
"KXJ25116.1",8.22345109012673,0,"Intercept"
"KXJ25117.1",5.11660806461677,1.12843402924365e-72,"Intercept"
"KXJ25118.1",5.1414945354466,7.86247909047779e-60,"Intercept"
"KXJ25119.1",4.31020897091822,3.31458926681516e-42,"Intercept"
"KXJ25120.1",2.98295603334649,5.17484556946734e-19,"Intercept"
"KXJ25121.1",6.25151304185213,1.04767281508724e-260,"Intercept"
"KXJ25122.1",9.25474089894189,0,"Intercept"
"KXJ25123.1",3.04978921725658,4.09396953758818e-19,"Intercept"
"KXJ25124.1",8.79807131065339,0,"Intercept"
"KXJ25125.1",9.05423586216298,5.2134718856955e-224,"Intercept"
"KXJ25126.1",6.61917758431231,1.09241676033414e-159,"Intercept"
"KXJ25127.1",3.68166431483245,1.94521889238278e-54,"Intercept"
"KXJ25128.1",7.95851741138536,0,"Intercept"
"KXJ25129.1",6.74321821342307,2.33149601364379e-196,"Intercept"
"KXJ25130.1",7.64475391212421,1.06131208648508e-157,"Intercept"
"KXJ25131.1",6.66676694922409,0,"Intercept"
"KXJ25132.1",2.88451928657937,5.43821628451001e-17,"Intercept"
"KXJ25133.1",5.77426158498089,1.22959645350189e-175,"Intercept"
"KXJ25134.1",11.6867023776687,3.60670097224921e-112,"Intercept"
"KXJ25135.1",6.96588139051602,0,"Intercept"
"KXJ25136.1",6.27969060038996,3.28524182227915e-112,"Intercept"
"KXJ25137.1",8.88457828945319,0,"Intercept"
"KXJ25138.1",8.92265146577142,0,"Intercept"
"KXJ25139.1",8.98397026908243,1.97270454657241e-10,"Intercept"
"KXJ25140.1",3.75350440239358,8.83633663035796e-71,"Intercept"
"KXJ25141.1",6.97744870952768,1.56521056546648e-43,"Intercept"
"KXJ25142.1",8.07476075882743,0,"Intercept"
"KXJ25143.1",9.87001241372696,0,"Intercept"
"KXJ25144.1",6.86102754995581,0,"Intercept"
"KXJ25145.1",8.18884293442713,0,"Intercept"
"KXJ25146.1",8.2329411101751,0,"Intercept"
"KXJ25147.1",7.3213225654202,0,"Intercept"
"KXJ25148.1",4.78435496078683,9.4895852914988e-100,"Intercept"
"KXJ25149.1",8.39700863918248,3.82586447121189e-194,"Intercept"
"KXJ25150.1",3.38796954676356,7.26608204008766e-23,"Intercept"
"KXJ25151.1",6.64478281191504,1.42962744866615e-171,"Intercept"
"KXJ25152.1",13.9572935391577,0,"Intercept"
"KXJ25153.1",7.62188601548238,3.49563411949934e-250,"Intercept"
"KXJ25154.1",3.12469563479477,1.8182613579081e-08,"Intercept"
"KXJ25155.1",8.71163298273319,0,"Intercept"
"KXJ25156.1",7.69923809140309,0,"Intercept"
"KXJ25157.1",9.38027431868569,0,"Intercept"
"KXJ25158.1",5.96824704889935,5.96028567861084e-234,"Intercept"
"KXJ25159.1",6.01170264496931,0,"Intercept"
"KXJ25160.1",9.17306384204655,0,"Intercept"
"KXJ25161.1",7.44647565092204,0,"Intercept"
"KXJ25162.1",5.47002055739554,5.04913273269709e-139,"Intercept"
"KXJ25163.1",12.3732038058841,0,"Intercept"
"KXJ25164.1",6.61543292431836,9.28312872746059e-176,"Intercept"
"KXJ25165.1",4.22984427745467,5.76172387009827e-61,"Intercept"
"KXJ25167.1",6.65071054666957,3.66425520067362e-293,"Intercept"
"KXJ25168.1",5.84576704074824,4.99707313671524e-188,"Intercept"
"KXJ25169.1",10.7667544709948,0,"Intercept"
"KXJ25170.1",6.05979972135366,1.68221647694842e-240,"Intercept"
"KXJ25171.1",6.85574031899631,9.90781959892942e-170,"Intercept"
"KXJ25172.1",7.25936941750322,0,"Intercept"
"KXJ25173.1",7.08837375497459,5.1746459144076e-81,"Intercept"
"KXJ25174.1",6.50849405006143,7.96331385245855e-306,"Intercept"
"KXJ25175.1",7.13301502418874,0,"Intercept"
"KXJ25176.1",8.40561819668889,0,"Intercept"
"KXJ25177.1",3.54161927511095,2.433996441213e-05,"Intercept"
"KXJ25178.1",5.44389035888948,2.0596124172475e-90,"Intercept"
"KXJ25179.1",6.1737131794334,1.45949662885627e-181,"Intercept"
"KXJ25180.1",6.84162772668176,4.40361014845548e-257,"Intercept"
"KXJ25181.1",6.12471678095843,2.5725859420373e-168,"Intercept"
"KXJ25182.1",7.40794202019131,7.13107181280333e-98,"Intercept"
"KXJ25183.1",8.43331201600138,0,"Intercept"
"KXJ25184.1",7.36479767557685,1.66318503457695e-277,"Intercept"
"KXJ25185.1",9.69070988452238,0,"Intercept"
"KXJ25186.1",7.88730714894507,0,"Intercept"
"KXJ25187.1",6.57159574492733,3.42998386398294e-105,"Intercept"
"KXJ25188.1",7.66016796414816,8.42339548104619e-303,"Intercept"
"KXJ25189.1",9.99623872997689,0,"Intercept"
"KXJ25190.1",6.85164249599829,9.38447388908052e-66,"Intercept"
"KXJ25192.1",6.68137490806669,1.04594129786184e-223,"Intercept"
"KXJ25193.1",4.41971975040323,2.59067830117797e-44,"Intercept"
"KXJ25194.1",8.074435519261,0,"Intercept"
"KXJ25195.1",9.08471420586113,6.23580191105593e-289,"Intercept"
"KXJ25196.1",3.03642047849853,2.19169339522545e-10,"Intercept"
"KXJ25197.1",5.91961381565205,8.32606969140113e-217,"Intercept"
"KXJ25198.1",4.33028174297258,2.31153521118284e-18,"Intercept"
"KXJ25199.1",5.70464992219546,0,"Intercept"
"KXJ25200.1",8.45568390649932,0,"Intercept"
"KXJ25201.1",3.40532905051239,1.99163198534368e-21,"Intercept"
"KXJ25202.1",6.58173234147027,0,"Intercept"
"KXJ25203.1",7.9969107872684,0,"Intercept"
"KXJ25204.1",7.12717440312004,0,"Intercept"
"KXJ25205.1",7.67841403201214,3.09508314812082e-119,"Intercept"
"KXJ25206.1",10.0925837307307,3.44798964568312e-69,"Intercept"
"KXJ25207.1",7.12466134485421,7.41121764081135e-197,"Intercept"
"KXJ25208.1",6.34607790106439,9.03137827183495e-70,"Intercept"
"KXJ25209.1",6.62026450767058,6.41459056609735e-251,"Intercept"
"KXJ25210.1",4.92232388278324,2.50952949676082e-65,"Intercept"
"KXJ25211.1",4.36129082391733,1.85565547473183e-107,"Intercept"
"KXJ25212.1",8.22181292261339,0,"Intercept"
"KXJ25213.1",8.3635773109115,0,"Intercept"
"KXJ25214.1",5.28799157181687,1.04171542197641e-116,"Intercept"
"KXJ25215.1",6.70668901256321,0,"Intercept"
"KXJ25216.1",7.18857153312656,0,"Intercept"
"KXJ25217.1",8.30010793580625,0,"Intercept"
"KXJ25218.1",6.33868098567322,7.34488914032356e-298,"Intercept"
"KXJ25219.1",4.25497227589349,1.15755708536208e-34,"Intercept"
"KXJ25220.1",8.69771266213433,0,"Intercept"
"KXJ25221.1",9.16866936443907,0,"Intercept"
"KXJ25222.1",8.97095306517825,0,"Intercept"
"KXJ25223.1",6.78406071531304,2.37816355011935e-60,"Intercept"
"KXJ25224.1",12.3807067191212,8.33495036569636e-124,"Intercept"
"KXJ25225.1",4.78346663400127,1.13075502474243e-62,"Intercept"
"KXJ25226.1",6.77416011977269,0,"Intercept"
"KXJ25227.1",5.50915118399293,5.33276262403698e-263,"Intercept"
"KXJ25228.1",9.43047424811957,0,"Intercept"
"KXJ25229.1",6.64475276078301,4.95778388795124e-183,"Intercept"
"KXJ25230.1",7.2871899136799,0,"Intercept"
"KXJ25231.1",6.39670830023356,2.68463461977075e-56,"Intercept"
"KXJ25232.1",7.94884943335089,0,"Intercept"
"KXJ25233.1",7.22381315452073,2.02521549618454e-307,"Intercept"
"KXJ25234.1",10.7536681134387,0,"Intercept"
"KXJ25235.1",10.4119773813404,0,"Intercept"
"KXJ25236.1",5.89140047679648,2.05432393149335e-10,"Intercept"
"KXJ25237.1",10.3616777935932,0,"Intercept"
"KXJ25238.1",8.51581806888167,0,"Intercept"
"KXJ25239.1",6.55850205926964,7.19986051139998e-91,"Intercept"
"KXJ25240.1",3.87719923849723,2.49811775749478e-58,"Intercept"
"KXJ25241.1",6.37466650268679,9.43692838631713e-101,"Intercept"
"KXJ25242.1",7.03597126104448,7.04900903098947e-70,"Intercept"
"KXJ25243.1",3.69907916854183,5.06677929600361e-20,"Intercept"
"KXJ25244.1",1.9346563488495,8.35461466648296e-06,"Intercept"
"KXJ25246.1",7.19254508201703,3.05625084751725e-13,"Intercept"
"KXJ25247.1",8.57759146828627,0,"Intercept"
"KXJ25248.1",4.70806773177484,9.5126913330954e-105,"Intercept"
"KXJ25249.1",4.25996651518344,2.03894381435261e-66,"Intercept"
"KXJ25250.1",4.23601470175681,5.60238821121891e-56,"Intercept"
"KXJ25251.1",5.16494647912629,1.12814277175863e-35,"Intercept"
"KXJ25252.1",3.44555618885503,1.31893755287098e-31,"Intercept"
"KXJ25253.1",5.35074718809723,1.23152653095841e-119,"Intercept"
"KXJ25254.1",1.42708154570128,0.00599409816343787,"Intercept"
"KXJ25255.1",6.12414542738193,3.22217299923304e-109,"Intercept"
"KXJ25256.1",7.70481316186162,6.19544194196985e-201,"Intercept"
"KXJ25257.1",2.39096142099057,1.24526144414913e-12,"Intercept"
"KXJ25258.1",6.43196363937031,6.93669545520729e-182,"Intercept"
"KXJ25259.1",7.05415379762963,1.59854118429331e-300,"Intercept"
"KXJ25260.1",8.83293558273207,0,"Intercept"
"KXJ25261.1",9.48883590141672,3.23798070754237e-260,"Intercept"
"KXJ25262.1",5.35158282219874,9.45799698365604e-119,"Intercept"
"KXJ25263.1",6.82855043864073,0,"Intercept"
"KXJ25264.1",6.3168933813941,8.67353408831254e-161,"Intercept"
"KXJ25265.1",4.15957494521692,1.93467546514569e-57,"Intercept"
"KXJ25266.1",5.99492166621473,3.30774625991468e-106,"Intercept"
"KXJ25267.1",7.35944542118222,0,"Intercept"
"KXJ25269.1",6.13584180686413,4.169106869238e-187,"Intercept"
"KXJ25270.1",3.46679588123815,0.000321459699856413,"Intercept"
"KXJ25271.1",3.71542022624373,2.32767684030825e-43,"Intercept"
"KXJ25272.1",7.55903298332798,0,"Intercept"
"KXJ25273.1",9.79285805636714,0,"Intercept"
"KXJ25274.1",6.59573868778485,2.99284000531626e-183,"Intercept"
"KXJ25275.1",10.4150143176309,0,"Intercept"
"KXJ25276.1",5.87299809691337,0,"Intercept"
"KXJ25277.1",6.57212183189969,1.64646083202418e-73,"Intercept"
"KXJ25278.1",6.90087785683687,4.4096429110754e-135,"Intercept"
"KXJ25279.1",3.33404628464349,1.27237899701902e-11,"Intercept"
"KXJ25280.1",6.17043123237164,5.38879664040124e-169,"Intercept"
"KXJ25281.1",6.76524624855047,1.9991575382616e-35,"Intercept"
"KXJ25282.1",8.28001147037589,0,"Intercept"
"KXJ25283.1",4.99106895922615,5.77315254627156e-26,"Intercept"
"KXJ25284.1",10.2309823251374,0,"Intercept"
"KXJ25285.1",6.74852212139456,2.93632710672425e-155,"Intercept"
"KXJ25286.1",4.76524976630007,1.16605486008687e-113,"Intercept"
"KXJ25288.1",8.34700079052754,2.07971179176832e-263,"Intercept"
"KXJ25289.1",5.16381455923773,1.45833132178851e-102,"Intercept"
"KXJ25290.1",7.57027498783733,0,"Intercept"
"KXJ25291.1",9.47111810477124,0,"Intercept"
"KXJ25292.1",5.91250803134145,6.77699990410814e-282,"Intercept"
"KXJ25293.1",5.55634298227567,7.35313213548758e-73,"Intercept"
"KXJ25295.1",4.19042946500327,2.27598249570941e-53,"Intercept"
"KXJ25296.1",8.71246283228539,0,"Intercept"
"KXJ25297.1",9.21016933887678,0,"Intercept"
"KXJ25298.1",1.11586465194996,0.0366851745118919,"Intercept"
"KXJ25299.1",5.80911330871017,1.84122995773767e-115,"Intercept"
"KXJ25300.1",6.59330470443432,9.75919011995605e-299,"Intercept"
"KXJ25301.1",3.07803192418877,1.01744862385069e-28,"Intercept"
"KXJ25302.1",5.38748465368351,2.51441744653683e-96,"Intercept"
"KXJ25303.1",3.00166487212003,3.20370272115087e-10,"Intercept"
"KXJ25304.1",4.97623067488651,3.23868407278862e-91,"Intercept"
"KXJ25305.1",12.3478470334014,0,"Intercept"
"KXJ25306.1",4.76556404507129,7.13806793399466e-08,"Intercept"
"KXJ25307.1",12.1892182651976,1.66992553825933e-236,"Intercept"
"KXJ25309.1",2.68824528853411,2.8075371634489e-14,"Intercept"
"KXJ25311.1",7.51752379127915,1.1624337894633e-265,"Intercept"
"KXJ25312.1",6.69014269541399,0,"Intercept"
"KXJ25313.1",7.73387670119317,0,"Intercept"
"KXJ25314.1",3.94289863682387,1.14258787880423e-17,"Intercept"
"KXJ25315.1",5.35925152775572,7.71803195007741e-68,"Intercept"
"KXJ25316.1",5.92458366144851,1.1033225357242e-15,"Intercept"
"KXJ25318.1",6.22328163349966,9.41886778217469e-90,"Intercept"
"KXJ25319.1",7.83006273420713,0,"Intercept"
"KXJ25320.1",4.09569492486732,7.91647363110157e-22,"Intercept"
"KXJ25321.1",5.79466972816896,2.56415817022127e-93,"Intercept"
"KXJ25322.1",2.97599959695046,3.39691072949708e-22,"Intercept"
"KXJ25323.1",7.61949987077749,7.35975347036246e-166,"Intercept"
"KXJ25325.1",6.12878516232643,0,"Intercept"
"KXJ25326.1",1.22922364462151,0.0209258915801789,"Intercept"
"KXJ25327.1",5.04344541567228,3.14701295538018e-21,"Intercept"
"KXJ25328.1",2.86099990663119,3.2212121154467e-10,"Intercept"
"KXJ25329.1",8.55625507036727,1.61509952406941e-252,"Intercept"
"KXJ25330.1",5.57620487734521,1.21710592081386e-107,"Intercept"
"KXJ25333.1",3.58719925730028,8.75752685338519e-23,"Intercept"
"KXJ25334.1",3.67677127910827,8.45028830141495e-30,"Intercept"
"KXJ25335.1",1.64568850720116,0.00203903621380017,"Intercept"
"KXJ25336.1",7.67914737802132,0,"Intercept"
"KXJ25337.1",7.36682332930471,5.20641587921583e-180,"Intercept"
"KXJ25338.1",-16.6297644867717,3.83067247683109e-08,"Intercept"
"KXJ25339.1",6.17249104585957,6.43355934168438e-286,"Intercept"
"KXJ25340.1",5.43306497911169,1.31578939221908e-219,"Intercept"
"KXJ25341.1",9.90163150834528,0,"Intercept"
"KXJ25342.1",7.2082975043549,6.04453887256669e-183,"Intercept"
"KXJ25343.1",7.45834020172308,3.59708324078861e-239,"Intercept"
"KXJ25344.1",4.27134174858658,8.18884619146992e-27,"Intercept"
"KXJ25345.1",2.68397631283005,5.46387930244868e-14,"Intercept"
"KXJ25346.1",4.3466502609772,1.76445475549684e-42,"Intercept"
"KXJ25347.1",6.82985438783787,1.58815974391578e-53,"Intercept"
"KXJ25348.1",6.01821340712767,1.88300352427987e-71,"Intercept"
"KXJ25350.1",5.61248868100035,4.73968762909045e-184,"Intercept"
"KXJ25351.1",4.64395839660106,9.2972935229142e-65,"Intercept"
"KXJ25352.1",11.9523503970521,4.26045752240686e-217,"Intercept"
"KXJ25353.1",8.13816462651299,0,"Intercept"
"KXJ25354.1",6.68420547906726,2.77141261955736e-60,"Intercept"
"KXJ25355.1",2.00268130437915,6.67438541259152e-05,"Intercept"
"KXJ25356.1",4.64528371923658,1.89956274373052e-17,"Intercept"
"KXJ25357.1",5.26715992105475,3.2436557495045e-08,"Intercept"
"KXJ25358.1",3.80929302638195,1.12237947183102e-24,"Intercept"
"KXJ25359.1",7.20091846803113,2.15740869102272e-171,"Intercept"
"KXJ25360.1",2.23755721864661,1.83256857790461e-05,"Intercept"
"KXJ25361.1",7.15103097619708,6.13970099431077e-88,"Intercept"
"KXJ25362.1",6.14694658690193,0,"Intercept"
"KXJ25363.1",7.52113357073573,5.55475260926958e-91,"Intercept"
"KXJ25364.1",3.70645730210359,3.99723204761175e-38,"Intercept"
"KXJ25365.1",9.6138120418885,0,"Intercept"
"KXJ25366.1",10.4620068288257,0,"Intercept"
"KXJ25367.1",6.02507506718283,0,"Intercept"
"KXJ25369.1",6.69093678071529,1.94959687773354e-140,"Intercept"
"KXJ25370.1",9.78380257089138,0,"Intercept"
"KXJ25371.1",5.91568760028298,0,"Intercept"
"KXJ25372.1",5.52604302333771,1.61014340482081e-62,"Intercept"
"KXJ25373.1",5.85549588852118,5.86690944580819e-170,"Intercept"
"KXJ25374.1",5.02583743380373,1.68248533793862e-101,"Intercept"
"KXJ25375.1",6.9070082729914,2.68811070170894e-137,"Intercept"
"KXJ25376.1",8.3293984637889,0,"Intercept"
"KXJ25377.1",13.3974972352573,0,"Intercept"
"KXJ25378.1",8.52455503454491,0,"Intercept"
"KXJ25379.1",6.79104943170376,9.56395308837646e-61,"Intercept"
"KXJ25380.1",7.47827983906723,7.73438893783383e-90,"Intercept"
"KXJ25381.1",8.62850489319141,0,"Intercept"
"KXJ25382.1",8.08666982383328,1.09513285556003e-88,"Intercept"
"KXJ25383.1",9.33167869371761,0,"Intercept"
"KXJ25384.1",12.3148657050723,0,"Intercept"
"KXJ25385.1",11.1218163644876,0,"Intercept"
"KXJ25388.1",1.82666820324555,0.00179034738100341,"Intercept"
"KXJ25389.1",6.53748279164398,0,"Intercept"
"KXJ25391.1",3.19287299676218,8.09338223348392e-17,"Intercept"
"KXJ25392.1",8.06649462808375,0,"Intercept"
"KXJ25393.1",3.68358912932272,4.49212490303355e-20,"Intercept"
"KXJ25394.1",6.46465130087615,2.37825910679036e-252,"Intercept"
"KXJ25395.1",8.12864166987725,7.74544132026932e-286,"Intercept"
"KXJ25396.1",4.85945448378084,1.45522202064053e-63,"Intercept"
"KXJ25397.1",9.37763367429089,0,"Intercept"
"KXJ25399.1",10.7605444325898,0,"Intercept"
"KXJ25400.1",6.46207010395327,0,"Intercept"
"KXJ25401.1",5.14113063511223,6.93109291560717e-55,"Intercept"
"KXJ25402.1",3.89398274078927,1.78930663660043e-47,"Intercept"
"KXJ25403.1",6.26017939010331,8.52246571445485e-32,"Intercept"
"KXJ25404.1",6.56593399920571,0,"Intercept"
"KXJ25405.1",3.29706968609209,3.21505399923162e-08,"Intercept"
"KXJ25407.1",8.76579761918306,0,"Intercept"
"KXJ25408.1",4.18503831968278,1.60945775342329e-24,"Intercept"
"KXJ25410.1",3.20522491312653,3.94246082001394e-11,"Intercept"
"KXJ25411.1",4.23768011014009,7.6804288999925e-07,"Intercept"
"KXJ25412.1",6.75637276354229,2.00359212777222e-191,"Intercept"
"KXJ25413.1",7.66137400566915,1.3692898883402e-215,"Intercept"
"KXJ25415.1",5.67085647616329,4.08507859383588e-98,"Intercept"
"KXJ25416.1",3.41339777447858,8.43284240199308e-28,"Intercept"
"KXJ25417.1",3.46503406738354,1.01179649760715e-33,"Intercept"
"KXJ25418.1",7.41301718102397,6.46079430145838e-279,"Intercept"
"KXJ25419.1",4.7937832914998,1.3292629281793e-14,"Intercept"
"KXJ25420.1",6.27855280338389,0,"Intercept"
"KXJ25421.1",5.20489133671748,1.00046147712304e-30,"Intercept"
"KXJ25422.1",7.46021089025367,4.22746334430112e-286,"Intercept"
"KXJ25424.1",6.00954372533585,1.50372964968194e-161,"Intercept"
"KXJ25425.1",7.79913854606917,0,"Intercept"
"KXJ25426.1",6.6540676674833,7.79477826163887e-187,"Intercept"
"KXJ25427.1",4.95623762696394,1.81770550367828e-151,"Intercept"
"KXJ25428.1",8.98393770996903,3.21646786054759e-116,"Intercept"
"KXJ25429.1",6.80696851161359,4.52648655033066e-95,"Intercept"
"KXJ25430.1",2.58997252685808,4.53422892567208e-11,"Intercept"
"KXJ25431.1",6.18531209689316,4.56920934827314e-144,"Intercept"
"KXJ25432.1",2.63239687185495,6.97317039163723e-13,"Intercept"
"KXJ25433.1",4.05935741586422,3.58644213011465e-50,"Intercept"
"KXJ25434.1",6.97216023642806,0,"Intercept"
"KXJ25435.1",4.91058239328614,4.54248888710526e-144,"Intercept"
"KXJ25436.1",6.02328492470904,1.48372963058563e-61,"Intercept"
"KXJ25437.1",7.74735231347592,7.31767222156207e-235,"Intercept"
"KXJ25438.1",7.33714981444867,0,"Intercept"
"KXJ25439.1",4.61211913955562,1.14469376280321e-42,"Intercept"
"KXJ25440.1",8.64631440616292,0,"Intercept"
"KXJ25441.1",1.11825810010068,0.0417599064291488,"Intercept"
"KXJ25442.1",3.88021137502842,5.24657134163036e-27,"Intercept"
"KXJ25443.1",6.77645060062489,0,"Intercept"
"KXJ25444.1",6.15248368958595,9.77631249419443e-233,"Intercept"
"KXJ25447.1",7.36048507844965,1.83778901728945e-181,"Intercept"
"KXJ25448.1",4.31342366662374,1.89589469581542e-27,"Intercept"
"KXJ25449.1",1.79689586542126,0.00478262246593648,"Intercept"
"KXJ25450.1",5.50436349839531,8.17514466995146e-241,"Intercept"
"KXJ25451.1",9.31586938958407,0,"Intercept"
"KXJ25452.1",4.47306627249277,9.00060189246209e-07,"Intercept"
"KXJ25453.1",5.73430977670713,2.38340127512374e-63,"Intercept"
"KXJ25454.1",8.79098197989852,0,"Intercept"
"KXJ25455.1",6.91275615192674,3.54767223435277e-262,"Intercept"
"KXJ25456.1",8.1181140789747,8.01335385258464e-75,"Intercept"
"KXJ25457.1",6.06509983873731,2.49144914269953e-80,"Intercept"
"KXJ25458.1",4.8009620493651,4.83728858809278e-78,"Intercept"
"KXJ25459.1",4.76633704006303,8.80214487359769e-40,"Intercept"
"KXJ25460.1",9.63844805845345,0,"Intercept"
"KXJ25461.1",6.43185041277406,1.82151434964228e-77,"Intercept"
"KXJ25462.1",8.46533140762595,9.03224655314234e-254,"Intercept"
"KXJ25463.1",5.89639007845358,1.65247347217551e-158,"Intercept"
"KXJ25464.1",4.31510251392736,2.89010681823202e-50,"Intercept"
"KXJ25465.1",4.30253502930415,5.07882912448155e-60,"Intercept"
"KXJ25466.1",5.01316092747271,1.34979810123681e-13,"Intercept"
"KXJ25467.1",3.83223160207632,6.37726008163109e-19,"Intercept"
"KXJ25468.1",9.61874920387056,0,"Intercept"
"KXJ25469.1",5.00861381827701,1.49730259142685e-98,"Intercept"
"KXJ25470.1",7.17381462566037,0,"Intercept"
"KXJ25471.1",5.6204853263719,3.12800665813083e-37,"Intercept"
"KXJ25472.1",5.32341715475547,6.17835682306984e-154,"Intercept"
"KXJ25473.1",4.7155716149753,7.34294383535883e-123,"Intercept"
"KXJ25474.1",7.54816094246337,0,"Intercept"
"KXJ25475.1",7.13045600820497,2.1352559701204e-129,"Intercept"
"KXJ25476.1",8.67257009957456,0,"Intercept"
"KXJ25477.1",5.10141869344983,1.08967856402885e-119,"Intercept"
"KXJ25478.1",1.48560529566574,0.00624289555832959,"Intercept"
"KXJ25479.1",6.40140458651391,0,"Intercept"
"KXJ25480.1",8.89787826397392,0,"Intercept"
"KXJ25481.1",8.04411785259829,0,"Intercept"
"KXJ25482.1",6.08578279362209,1.52017327213197e-127,"Intercept"
"KXJ25483.1",5.65126785445395,2.29715347412563e-202,"Intercept"
"KXJ25484.1",3.90109700301309,2.45215312946962e-27,"Intercept"
"KXJ25485.1",8.79275599677828,0,"Intercept"
"KXJ25486.1",4.24589861959742,5.25268719669383e-20,"Intercept"
"KXJ25487.1",9.93888563626529,0,"Intercept"
